Unnamed: 0,user,artist_ids
7729,czechkid,55379
7730,czechkid,735
7731,czechkid,212070
7732,czechkid,4600
7733,cyoby,293378
7734,cyoby,3075
7735,cyoby,6148
7736,cyoby,1030
7737,cyoby,8
7738,cyoby,59913
7739,cyoby,661000
7740,cyoby,274445
7741,cyoby,1603088
7742,cyoby,2470417
7743,cyoby,23571
7744,cyoby,2843667
7745,cyoby,534
7746,cyoby,752152
7747,cyoby,3908126
7748,cyoby,2412068
7749,cyoby,1612836
7750,cyoby,99880
7751,cyoby,1709098
7752,cyoby,2553398
7753,cyoby,657473
7754,cyoby,47174
7755,cyoby,3283014
7756,cyoby,1289799
7757,cyoby,3269193
7758,cyoby,74
7759,cyoby,2123
7760,cyoby,372299
7761,cyoby,3678801
7762,cyoby,1277011
7763,cyoby,3268181
7764,cyoby,4972630
7765,cyoby,511581
7766,cyoby,3683
7767,cyoby,3804772
7768,cyoby,3409509
7769,cyoby,22120
7770,cyoby,3019382
7771,cyoby,38521
7772,cyoby,54394
7773,cyoby,47246
7774,cyoby,30350
7775,cyoby,117914
7776,cyoby,689818
7777,cyoby,2209436
7778,cyoby,98976
7779,cyoby,2283688
7780,cyoby,4269225
7781,cyoby,2306730
7782,cyoby,208043
7783,cyoby,1582252
7784,cyoby,3244210
7785,cyoby,4476599
7786,cyoby,2580665
7787,cyoby,194
7788,cyoby,12995
7789,cyoby,3039433
7790,cyoby,2834633
7791,cyoby,4891337
7792,cyoby,3239629
7793,cyoby,4756173
7794,cyoby,15056
7795,cyoby,1745
7796,cyoby,1613522
7797,cyoby,545489
7798,cyoby,3875541
7799,cyoby,499926
7800,cyoby,1755
7801,cyoby,748253
7802,cyoby,562411
7803,cyoby,3708140
7804,cyoby,1128686
7805,cyoby,73456
7806,cyoby,1181435
7807,cyoby,1224955
7808,cyoby,4859
7809,cyoby,1295103
7810,cyoby,328447
7811,cyoby,4051715
7812,cyoby,74500
7813,cyoby,1286
7814,cyoby,5383
7815,cyoby,1539337
7816,cyoby,805655
7817,cyoby,3070753
7818,cyoby,218404
7819,cyoby,10533
7820,cyoby,2237732
7821,cyoby,145191
7822,cyoby,4403
7823,cyoby,173365
7824,cyoby,3779894
7825,cyoby,4628799
7826,cyoby,2515776
7827,cyoby,3505988
7828,cyoby,3505989
7829,cyoby,586054
7830,cyoby,1192775
7831,cyoby,342347
7832,cyoby,721228
7833,cyoby,3258702
7834,cyoby,2385
7835,cyoby,2888020
7836,cyoby,4122455
7837,cyoby,3438424
7838,cyoby,1379161
7839,cyoby,342362
7840,cyoby,335197
7841,cyoby,355
7842,cyoby,2202983
7843,cyoby,25449
7844,cyoby,3362155
7845,cyoby,138091
7846,cyoby,1731438
7847,cyoby,8047
7848,cyoby,198512
7849,cyoby,3401073
7850,cyoby,1375093
7851,cyoby,3449
7852,cyoby,7035
7853,cyoby,540028
7854,cyoby,3776893
7855,cyoby,1414535
7856,cyoby,4330378
7857,cyoby,2223504
7858,cyoby,6035
7859,cyoby,2269089
7860,cyoby,2804642
7861,cyoby,4057000
7862,cyoby,1288105
7863,cyoby,1174954
7864,cyoby,2175404
7865,cyoby,110002
7866,cyoby,1937344
7867,cyoby,2401728
7868,cyoby,2401730
7869,cyoby,932802
7870,cyoby,1745860
7871,cyoby,2229189
7872,cyoby,328646
7873,cyoby,3294665
7874,cyoby,7627
7875,cyoby,12751
7876,cyoby,2891220
7877,cyoby,4141013
7878,cyoby,2410454
7879,cyoby,14808
7880,cyoby,4870104
7881,cyoby,1736155
7882,cyoby,1825757
7883,cyoby,63966
7884,cyoby,2768356
7885,cyoby,945130
7886,cyoby,5099
7887,cyoby,334826
7888,cyoby,1405934
7889,cyoby,3057
7890,cyoby,6644
7891,cyoby,156661
7892,cyoby,2400757
7893,cyoby,218100
7894,cyoby,42488
7895,cyoby,3580
7896,cwest03,51201
7897,cwest03,16393
7898,cwest03,22
7899,cwest03,25
7900,cwest03,489499
7901,cwest03,16412
7902,cwest03,323613
7903,cwest03,8224
7904,cwest03,40999
7905,cwest03,30762
7906,cwest03,45
7907,cwest03,223286
7908,cwest03,260153
7909,cwest03,20556
7910,cwest03,43084
7911,cwest03,7151695
7912,cwest03,65622
7913,cwest03,577624
7914,cwest03,24671
7915,cwest03,65634
7916,cwest03,10344
7917,cwest03,8299
7918,cwest03,5408877
7919,cwest03,6254
7920,cwest03,32882
7921,cwest03,32883
7922,cwest03,399480
7923,cwest03,231545
7924,cwest03,16508
7925,cwest03,8320
7926,cwest03,4235
7927,cwest03,65701
7928,cwest03,340134
7929,cwest03,82086
7930,cwest03,51384
7931,cwest03,4281
7932,cwest03,4288
7933,cwest03,194
7934,cwest03,14531
7935,cwest03,219336
7936,cwest03,266441
7937,cwest03,59595
7938,cwest03,2091216
7939,cwest03,20700
7940,cwest03,61661
7941,cwest03,20701
7942,cwest03,232
7943,cwest03,234
7944,cwest03,67830
7945,cwest03,6391
7946,cwest03,159993
7947,cwest03,12541
7948,cwest03,12542
7949,cwest03,321794
7950,cwest03,69896
7951,cwest03,1650956
7952,cwest03,269
7953,cwest03,2319
7954,cwest03,137490
7955,cwest03,727315
7956,cwest03,18712
7957,cwest03,288
7958,cwest03,252202
7959,cwest03,307
7960,cwest03,12596
7961,cwest03,321
7962,cwest03,264514
7963,cwest03,4417
7964,cwest03,311621
7965,cwest03,26950
7966,cwest03,26954
7967,cwest03,74062
7968,cwest03,90452
7969,cwest03,2396
7970,cwest03,4445
7971,cwest03,349
7972,cwest03,69987
7973,cwest03,188776
7974,cwest03,22889
7975,cwest03,362
7976,cwest03,368
7977,cwest03,372
7978,cwest03,20854
7979,cwest03,35197
7980,cwest03,16768
7981,cwest03,390
7982,cwest03,393
7983,cwest03,395
7984,cwest03,396
7985,cwest03,405
7986,cwest03,417
7987,cwest03,22946
7988,cwest03,421
7989,cwest03,426
7990,cwest03,12715
7991,cwest03,27052
7992,cwest03,435
7993,cwest03,437
7994,cwest03,39352
7995,cwest03,543165
7996,cwest03,449
7997,cwest03,92623
7998,cwest03,22997
7999,cwest03,484
8000,cwest03,51686
8001,cwest03,160231
8002,cwest03,2540
8003,cwest03,129522
8004,cwest03,6645
8005,cwest03,6646
8006,cwest03,293367
8007,cwest03,14840
8008,cwest03,451068
8009,cwest03,53760
8010,cwest03,2561
8011,cwest03,515
8012,cwest03,8708
8013,cwest03,517
8014,cwest03,518
8015,cwest03,616966
8016,cwest03,264712
8017,cwest03,121386
8018,cwest03,428592
8019,cwest03,51765
8020,cwest03,682551
8021,cwest03,729659
8022,cwest03,581
8023,cwest03,918088
8024,cwest03,29262
8025,cwest03,607
8026,cwest03,2657
8027,cwest03,610
8028,cwest03,611
8029,cwest03,616
8030,cwest03,617
8031,cwest03,105069
8032,cwest03,625
8033,cwest03,627
8034,cwest03,127607
8035,cwest03,4727
8036,cwest03,634
8037,cwest03,43646
8038,cwest03,17024
8039,cwest03,141959
8040,cwest03,2718
8041,cwest03,27295
8042,cwest03,193185
8043,cwest03,12974
8044,cwest03,58037
8045,cwest03,8887
8046,cwest03,10936
8047,cwest03,47804
8048,cwest03,119486
8049,cwest03,76481
8050,cwest03,717
8051,cwest03,346831
8052,cwest03,4820
8053,cwest03,297685
8054,cwest03,726
8055,cwest03,8926
8056,cwest03,736
8057,cwest03,23281
8058,cwest03,183027
8059,cwest03,759
8060,cwest03,762
8061,cwest03,2813
8062,cwest03,162564
8063,cwest03,92948
8064,cwest03,6935
8065,cwest03,6940
8066,cwest03,2845
8067,cwest03,800
8068,cwest03,23333
8069,cwest03,6949
8070,cwest03,101166
8071,cwest03,17203
8072,cwest03,105272
8073,cwest03,6969
8074,cwest03,2874
8075,cwest03,252732
8076,cwest03,13117
8077,cwest03,1030973
8078,cwest03,49982
8079,cwest03,4938
8080,cwest03,385883
8081,cwest03,11120
8082,cwest03,66420
8083,cwest03,7029
8084,cwest03,246650
8085,cwest03,4986
8086,cwest03,11139
8087,cwest03,915
8088,cwest03,27547
8089,cwest03,35740
8090,cwest03,5023
8091,cwest03,158623
8092,cwest03,228262
8093,cwest03,172967
8094,cwest03,48044
8095,cwest03,1395641
8096,cwest03,953
8097,cwest03,956
8098,cwest03,7100
8099,cwest03,43966
8100,cwest03,962
8101,cwest03,968
8102,cwest03,979
8103,cwest03,981
8104,cwest03,605148
8105,cwest03,5088
8106,cwest03,5092
8107,cwest03,87016
8108,cwest03,9196
8109,cwest03,125937
8110,cwest03,3058
8111,cwest03,11253
8112,cwest03,322558
8113,cwest03,93183
8114,cwest03,58377
8115,cwest03,457739
8116,cwest03,1035
8117,cwest03,5137
8118,cwest03,238615
8119,cwest03,298013
8120,cwest03,1075
8121,cwest03,11327
8122,cwest03,11329
8123,cwest03,33863
8124,cwest03,113752
8125,cwest03,29786
8126,cwest03,207962
8127,cwest03,15467
8128,cwest03,1137
8129,cwest03,257143
8130,cwest03,58488
8131,cwest03,1153
8132,cwest03,23688
8133,cwest03,15496
8134,cwest03,83082
8135,cwest03,3212
8136,cwest03,31887
8137,cwest03,1180
8138,cwest03,134312
8139,cwest03,17589
8140,cwest03,707775
8141,cwest03,23755
8142,cwest03,261324
8143,cwest03,64725
8144,cwest03,13533
8145,cwest03,89313
8146,cwest03,25827
8147,cwest03,3304
8148,cwest03,181485
8149,cwest03,64767
8150,cwest03,29961
8151,cwest03,97545
8152,cwest03,25872
8153,cwest03,19735
8154,cwest03,32034
8155,cwest03,152867
8156,cwest03,179494
8157,cwest03,570672
8158,cwest03,34120
8159,cwest03,17751
8160,cwest03,38237
8161,cwest03,253278
8162,cwest03,257375
8163,cwest03,19812
8164,cwest03,19815
8165,cwest03,3432
8166,cwest03,372732
8167,cwest03,42352
8168,cwest03,253298
8169,cwest03,19828
8170,cwest03,42359
8171,cwest03,2219395
8172,cwest03,1415
8173,cwest03,1420
8174,cwest03,1422
8175,cwest03,1424
8176,cwest03,99731
8177,cwest03,1434
8178,cwest03,183710
8179,cwest03,30116
8180,cwest03,196011
8181,cwest03,60844
8182,cwest03,322989
8183,cwest03,478641
8184,cwest03,224695
8185,cwest03,32190
8186,cwest03,128449
8187,cwest03,40385
8188,cwest03,67011
8189,cwest03,93639
8190,cwest03,24011
8191,cwest03,24020
8192,cwest03,3542
8193,cwest03,3543
8194,cwest03,3548
8195,cwest03,52704
8196,cwest03,50661
8197,cwest03,21991
8198,cwest03,19959
8199,cwest03,540155
8200,cwest03,13821
8201,cwest03,118277
8202,cwest03,36373
8203,cwest03,169500
8204,cwest03,32296
8205,cwest03,38440
8206,cwest03,28209
8207,cwest03,75325
8208,cwest03,32328
8209,cwest03,138827
8210,cwest03,40527
8211,cwest03,65109
8212,cwest03,138839
8213,cwest03,138844
8214,cwest03,5729
8215,cwest03,5731
8216,cwest03,144998
8217,cwest03,136834
8218,cwest03,24200
8219,cwest03,22152
8220,cwest03,38537
8221,cwest03,20113
8222,cwest03,30361
8223,cwest03,1691
8224,cwest03,13980
8225,cwest03,229021
8226,cwest03,1696
8227,cwest03,38571
8228,cwest03,30391
8229,cwest03,9912
8230,cwest03,208568
8231,cwest03,235206
8232,cwest03,5844
8233,cwest03,3821
8234,cwest03,3822
8235,cwest03,3823
8236,cwest03,1777
8237,cwest03,3828
8238,cwest03,3830
8239,cwest03,3833
8240,cwest03,3840
8241,cwest03,26369
8242,cwest03,16130
8243,cwest03,9987
8244,cwest03,3844
8245,cwest03,3850
8246,cwest03,136992
8247,cwest03,16162
8248,cwest03,50982
8249,cwest03,642872
8250,cwest03,1855
8251,cwest03,34623
8252,cwest03,34624
8253,cwest03,1859
8254,cwest03,34629
8255,cwest03,239432
8256,cwest03,40819
8257,cwest03,10109
8258,cwest03,132998
8259,cwest03,10122
8260,cwest03,229269
8261,cwest03,55207
8262,cwest03,137127
8263,cwest03,24499
8264,cwest03,333758
8265,cwest03,8141
8266,cwest03,735183
8267,cwest03,81882
8268,cwest03,8156
8269,cwest03,16351
8270,cwest03,139240
8271,cwest03,47086
8272,cwest03,10226
8273,cwest03,51196
8274,cris212,2049
8275,cris212,3
8276,cris212,2053
8277,cris212,5
8278,cris212,434183
8279,cris212,8
8280,cris212,1591313
8281,cris212,40977
8282,cris212,811028
8283,cris212,4116
8284,cris212,69654
8285,cris212,4120
8286,cris212,40984
8287,cris212,14363
8288,cris212,10268
8289,cris212,309276
8290,cris212,1359903
8291,cris212,16415
8292,cris212,2785317
8293,cris212,38
8294,cris212,106537
8295,cris212,14382
8296,cris212,4144
8297,cris212,51
8298,cris212,352307
8299,cris212,4149
8300,cris212,716854
8301,cris212,55
8302,cris212,56
8303,cris212,874551
8304,cris212,288826
8305,cris212,59
8306,cris212,60
8307,cris212,57
8308,cris212,62
8309,cris212,483384
8310,cris212,419904
8311,cris212,3475520
8312,cris212,2793535
8313,cris212,8260
8314,cris212,4272199
8315,cris212,59464
8316,cris212,3901514
8317,cris212,79947
8318,cris212,76
8319,cris212,47181
8320,cris212,79949
8321,cris212,78
8322,cris212,77
8323,cris212,2910289
8324,cris212,4178
8325,cris212,872531
8326,cris212,83
8327,cris212,80
8328,cris212,20559
8329,cris212,87
8330,cris212,325719
8331,cris212,71767
8332,cris212,2138
8333,cris212,499803
8334,cris212,91
8335,cris212,5054555
8336,cris212,32862
8337,cris212,16479
8338,cris212,159840
8339,cris212,2145
8340,cris212,10334
8341,cris212,6246
8342,cris212,1472615
8343,cris212,108
8344,cris212,71789
8345,cris212,73838
8346,cris212,8303
8347,cris212,4212
8348,cris212,116
8349,cris212,209016
8350,cris212,14457
8351,cris212,192634
8352,cris212,6270
8353,cris212,6280
8354,cris212,4280456
8355,cris212,174218
8356,cris212,2547852
8357,cris212,178331
8358,cris212,158
8359,cris212,927904
8360,cris212,162
8361,cris212,22692
8362,cris212,171
8363,cris212,173
8364,cris212,174
8365,cris212,175
8366,cris212,3596463
8367,cris212,39087
8368,cris212,179
8369,cris212,20662
8370,cris212,183
8371,cris212,10424
8372,cris212,185
8373,cris212,51385
8374,cris212,73915
8375,cris212,182
8376,cris212,6329
8377,cris212,471230
8378,cris212,549056
8379,cris212,6293697
8380,cris212,194
8381,cris212,436418
8382,cris212,4292
8383,cris212,252102
8384,cris212,199
8385,cris212,4296
8386,cris212,3039433
8387,cris212,92362
8388,cris212,6347
8389,cris212,204
8390,cris212,205
8391,cris212,100558
8392,cris212,3317962
8393,cris212,499926
8394,cris212,219
8395,cris212,2269
8396,cris212,534750
8397,cris212,223
8398,cris212,524514
8399,cris212,479459
8400,cris212,228
8401,cris212,1784040
8402,cris212,232
8403,cris212,6376
8404,cris212,1229039
8405,cris212,497904
8406,cris212,30961
8407,cris212,239
8408,cris212,1497332
8409,cris212,33018
8410,cris212,4348
8411,cris212,4352
8412,cris212,260
8413,cris212,263
8414,cris212,10504
8415,cris212,76043
8416,cris212,2339084
8417,cris212,340240
8418,cris212,35090
8419,cris212,16658
8420,cris212,6048020
8421,cris212,209173
8422,cris212,24856
8423,cris212,67867
8424,cris212,1841443
8425,cris212,1841445
8426,cris212,3795238
8427,cris212,612647
8428,cris212,4389
8429,cris212,8485
8430,cris212,2091301
8431,cris212,2344
8432,cris212,8486
8433,cris212,8496
8434,cris212,307
8435,cris212,20788
8436,cris212,4405
8437,cris212,1200447
8438,cris212,2726211
8439,cris212,20805
8440,cris212,6934853
8441,cris212,86343
8442,cris212,328
8443,cris212,3965257
8444,cris212,6472
8445,cris212,82251
8446,cris212,2173259
8447,cris212,586054
8448,cris212,5617989
8449,cris212,49491
8450,cris212,2644308
8451,cris212,526677
8452,cris212,6490
8453,cris212,1253726
8454,cris212,2197855
8455,cris212,1198433
8456,cris212,355
8457,cris212,10603
8458,cris212,33133
8459,cris212,5927280
8460,cris212,74
8461,cris212,4470
8462,cris212,37238
8463,cris212,823674
8464,cris212,10624
8465,cris212,5364098
8466,cris212,4487
8467,cris212,18825
8468,cris212,4491
8469,cris212,4493
8470,cris212,2446
8471,cris212,2447
8472,cris212,823703
8473,cris212,47512
8474,cris212,3830172
8475,cris212,24988
8476,cris212,248224
8477,cris212,2466
8478,cris212,4517
8479,cris212,215466
8480,cris212,2474
8481,cris212,5958065
8482,cris212,72122
8483,cris212,2493
8484,cris212,447
8485,cris212,8639
8486,cris212,1685956
8487,cris212,2503
8488,cris212,125388
8489,cris212,2509
8490,cris212,999887
8491,cris212,3604944
8492,cris212,135631
8493,cris212,14801
8494,cris212,2517
8495,cris212,1515992
8496,cris212,973277
8497,cris212,63966
8498,cris212,709087
8499,cris212,4516320
8500,cris212,6625
8501,cris212,20962
8502,cris212,6627
8503,cris212,197090
8504,cris212,23013
8505,cris212,6626
8506,cris212,2791912
8507,cris212,33257
8508,cris212,53738
8509,cris212,491
8510,cris212,870898
8511,cris212,1798643
8512,cris212,2549
8513,cris212,43510
8514,cris212,2550
8515,cris212,14844
8516,cris212,4605
8517,cris212,8703
8518,cris212,4293123
8519,cris212,2161166
8520,cris212,225810
8521,cris212,129558
8522,cris212,4633
8523,cris212,3889690
8524,cris212,715291
8525,cris212,3908126
8526,cris212,2590
8527,cris212,2812449
8528,cris212,10785
8529,cris212,12836
8530,cris212,64037
8531,cris212,16934
8532,cris212,4645
8533,cris212,4096550
8534,cris212,2599
8535,cris212,385578
8536,cris212,3826219
8537,cris212,37413
8538,cris212,4655
8539,cris212,8755
8540,cris212,5894708
8541,cris212,2618
8542,cris212,8765
8543,cris212,37443
8544,cris212,123461
8545,cris212,582
8546,cris212,2637
8547,cris212,3199567
8548,cris212,7498320
8549,cris212,3678801
8550,cris212,545362
8551,cris212,787027
8552,cris212,2878034
8553,cris212,100943
8554,cris212,2300500
8555,cris212,8788
8556,cris212,369240
8557,cris212,8793
8558,cris212,2855514
8559,cris212,2655
8560,cris212,467552
8561,cris212,47711
8562,cris212,8803
8563,cris212,10853
8564,cris212,4710
8565,cris212,2663
8566,cris212,12914
8567,cris212,2676
8568,cris212,12917
8569,cris212,2466422
8570,cris212,447096
8571,cris212,39544
8572,cris212,268921
8573,cris212,635
8574,cris212,10876
8575,cris212,2682
8576,cris212,1170046
8577,cris212,2688
8578,cris212,645
8579,cris212,371334
8580,cris212,647
8581,cris212,4647563
8582,cris212,4430477
8583,cris212,4465293
8584,cris212,3050129
8585,cris212,66194
8586,cris212,6804
8587,cris212,4461207
8588,cris212,8857
8589,cris212,15002
8590,cris212,68251
8591,cris212,667
8592,cris212,670
8593,cris212,671
8594,cris212,98976
8595,cris212,675
8596,cris212,35493
8597,cris212,64165
8598,cris212,680
8599,cris212,681
8600,cris212,682
8601,cris212,685
8602,cris212,51888
8603,cris212,689
8604,cris212,64179
8605,cris212,47796
8606,cris212,1546934
8607,cris212,3019447
8608,cris212,696
8609,cris212,697
8610,cris212,12983
8611,cris212,702
8612,cris212,6847
8613,cris212,6848
8614,cris212,705
8615,cris212,706
8616,cris212,8899
8617,cris212,6853
8618,cris212,10952
8619,cris212,10953
8620,cris212,1098443
8621,cris212,109260
8622,cris212,25295
8623,cris212,15056
8624,cris212,545489
8625,cris212,25298
8626,cris212,724
8627,cris212,72407
8628,cris212,2776
8629,cris212,6871
8630,cris212,730
8631,cris212,15067
8632,cris212,13020
8633,cris212,13021
8634,cris212,4661979
8635,cris212,21217
8636,cris212,3218152
8637,cris212,2042605
8638,cris212,750
8639,cris212,753
8640,cris212,754
8641,cris212,15091
8642,cris212,379636
8643,cris212,23286
8644,cris212,4859
8645,cris212,140036
8646,cris212,6071045
8647,cris212,25349
8648,cris212,51979
8649,cris212,782
8650,cris212,789
8651,cris212,790
8652,cris212,66334
8653,cris212,13087
8654,cris212,52000
8655,cris212,1626911
8656,cris212,43806
8657,cris212,95014
8658,cris212,806
8659,cris212,1491751
8660,cris212,23340
8661,cris212,13100
8662,cris212,816
8663,cris212,817
8664,cris212,13111
8665,cris212,830
8666,cris212,15174
8667,cris212,29511
8668,cris212,39752
8669,cris212,541520
8670,cris212,449366
8671,cris212,2905
8672,cris212,2390881
8673,cris212,866
8674,cris212,3025761
8675,cris212,868
8676,cris212,2665316
8677,cris212,25446
8678,cris212,870
8679,cris212,7016
8680,cris212,17255
8681,cris212,869
8682,cris212,90989
8683,cris212,879
8684,cris212,86901
8685,cris212,1375093
8686,cris212,891
8687,cris212,58236
8688,cris212,6310783
8689,cris212,2945
8690,cris212,2946
8691,cris212,5290886
8692,cris212,136072
8693,cris212,2720656
8694,cris212,7061
8695,cris212,9110
8696,cris212,2967
8697,cris212,396183
8698,cris212,6108057
8699,cris212,19361
8700,cris212,935
8701,cris212,1174440
8702,cris212,54187
8703,cris212,1182645
8704,cris212,5052
8705,cris212,2411455
8706,cris212,56256
8707,cris212,230338
8708,cris212,3148738
8709,cris212,1745860
8710,cris212,2229189
8711,cris212,334787
8712,cris212,4522952
8713,cris212,166858
8714,cris212,2599883
8715,cris212,25548
8716,cris212,29648
8717,cris212,371667
8718,cris212,5471188
8719,cris212,3030
8720,cris212,181207
8721,cris212,355289
8722,cris212,988
8723,cris212,1825757
8724,cris212,39908
8725,cris212,588773
8726,cris212,23526
8727,cris212,66536
8728,cris212,945130
8729,cris212,5099
8730,cris212,3057
8731,cris212,3060
8732,cris212,156661
8733,cris212,3061
8734,cris212,3063
8735,cris212,1015
8736,cris212,3066
8737,cris212,1893371
8738,cris212,48124
8739,cris212,1948669
8740,cris212,1019
8741,cris212,48127
8742,cris212,48128
8743,cris212,1653763
8744,cris212,48132
8745,cris212,1029
8746,cris212,56333
8747,cris212,33808
8748,cris212,1178646
8749,cris212,248856
8750,cris212,3099
8751,cris212,5753884
8752,cris212,1054
8753,cris212,9249
8754,cris212,1066
8755,cris212,1403947
8756,cris212,1068
8757,cris212,3115
8758,cris212,7213
8759,cris212,25647
8760,cris212,31792
8761,cris212,5170
8762,cris212,44082
8763,cris212,361529
8764,cris212,603200
8765,cris212,109635
8766,cris212,97350
8767,cris212,13383
8768,cris212,1097
8769,cris212,1799242
8770,cris212,7243
8771,cris212,267340
8772,cris212,1100
8773,cris212,5065814
8774,cris212,19548
8775,cris212,3157085
8776,cris212,212070
8777,cris212,158823
8778,cris212,142440
8779,cris212,207982
8780,cris212,457838
8781,cris212,3184
8782,cris212,1136
8783,cris212,5596274
8784,cris212,1141
8785,cris212,3191
8786,cris212,54394
8787,cris212,11391
8788,cris212,1068168
8789,cris212,1160
8790,cris212,2307210
8791,cris212,1164
8792,cris212,64652
8793,cris212,1170
8794,cris212,408723
8795,cris212,1173
8796,cris212,1174
8797,cris212,3225
8798,cris212,11419
8799,cris212,3536034
8800,cris212,1188
8801,cris212,85158
8802,cris212,126120
8803,cris212,4269225
8804,cris212,29869
8805,cris212,6849710
8806,cris212,23730
8807,cris212,36018
8808,cris212,7347
8809,cris212,11447
8810,cris212,1424580
8811,cris212,167114
8812,cris212,77002
8813,cris212,6235340
8814,cris212,50381
8815,cris212,56531
8816,cris212,1236
8817,cris212,1703125
8818,cris212,1240
8819,cris212,15581
8820,cris212,36061
8821,cris212,5341
8822,cris212,1627363
8823,cris212,1600739
8824,cris212,25833
8825,cris212,2096367
8826,cris212,3313
8827,cris212,1268
8828,cris212,5368
8829,cris212,4431096
8830,cris212,2923770
8831,cris212,111868
8832,cris212,17660
8833,cris212,2612477
8834,cris212,1280
8835,cris212,2796800
8836,cris212,3333
8837,cris212,3335
8838,cris212,1539337
8839,cris212,3338
8840,cris212,1289
8841,cris212,746765
8842,cris212,9486
8843,cris212,3962128
8844,cris212,3345
8845,cris212,1298
8846,cris212,48404
8847,cris212,3352
8848,cris212,1309
8849,cris212,9504
8850,cris212,3361
8851,cris212,5764387
8852,cris212,66852
8853,cris212,15654
8854,cris212,191782
8855,cris212,4977961
8856,cris212,1323
8857,cris212,2788651
8858,cris212,382254
8859,cris212,1570096
8860,cris212,11569
8861,cris212,1174836
8862,cris212,5362996
8863,cris212,754998
8864,cris212,173365
8865,cris212,23860
8866,cris212,931125
8867,cris212,3386
8868,cris212,6417728
8869,cris212,1078593
8870,cris212,3402
8871,cris212,17740
8872,cris212,11598
8873,cris212,1360
8874,cris212,1455442
8875,cris212,2118997
8876,cris212,212313
8877,cris212,5901658
8878,cris212,136540
8879,cris212,7517
8880,cris212,5472
8881,cris212,7521
8882,cris212,1378
8883,cris212,1376
8884,cris212,9571
8885,cris212,1381
8886,cris212,5473
8887,cris212,5482
8888,cris212,30059
8889,cris212,19820
8890,cris212,3437
8891,cris212,15725
8892,cris212,4463980
8893,cris212,2942320
8894,cris212,9585
8895,cris212,15731
8896,cris212,5277044
8897,cris212,3444
8898,cris212,540028
8899,cris212,269697
8900,cris212,933250
8901,cris212,4363654
8902,cris212,15751
8903,cris212,3466
8904,cris212,4896140
8905,cris212,550288
8906,cris212,30098
8907,cris212,52632
8908,cris212,5119386
8909,cris212,1770912
8910,cris212,3489
8911,cris212,1813920
8912,cris212,2641313
8913,cris212,535975
8914,cris212,341417
8915,cris212,26033
8916,cris212,3163571
8917,cris212,122297
8918,cris212,196025
8919,cris212,501183
8920,cris212,2401728
8921,cris212,64961
8922,cris212,591298
8923,cris212,75202
8924,cris212,169412
8925,cris212,13767
8926,cris212,21959
8927,cris212,7626
8928,cris212,7627
8929,cris212,44494
8930,cris212,9679
8931,cris212,7632
8932,cris212,2891220
8933,cris212,7638
8934,cris212,400856
8935,cris212,1453529
8936,cris212,28124
8937,cris212,710109
8938,cris212,3552
8939,cris212,1505
8940,cris212,2768356
8941,cris212,3558
8942,cris212,5606
8943,cris212,5670377
8944,cris212,1513
8945,cris212,7658
8946,cris212,1519
8947,cris212,7663
8948,cris212,5567985
8949,cris212,1525
8950,cris212,1093110
8951,cris212,1531
8952,cris212,3580
8953,cris212,17917
8954,cris212,5632
8955,cris212,3592
8956,cris212,1544
8957,cris212,3594
8958,cris212,1549
8959,cris212,15885
8960,cris212,52751
8961,cris212,1552
8962,cris212,1080851
8963,cris212,333335
8964,cris212,1623576
8965,cris212,128536
8966,cris212,51192
8967,cris212,5664
8968,cris212,11824
8969,cris212,30256
8970,cris212,46642
8971,cris212,11827
8972,cris212,3633
8973,cris212,1589
8974,cris212,1593
8975,cris212,190011
8976,cris212,1605
8977,cris212,464457
8978,cris212,3662
8979,cris212,1614
8980,cris212,1617
8981,cris212,5714
8982,cris212,22105
8983,cris212,2219617
8984,cris212,3221099
8985,cris212,2897519
8986,cris212,210545
8987,cris212,1652
8988,cris212,1261174
8989,cris212,5755
8990,cris212,5758
8991,cris212,214656
8992,cris212,1665
8993,cris212,22146
8994,cris212,249476
8995,cris212,71304
8996,cris212,5768
8997,cris212,4753032
8998,cris212,52875
8999,cris212,6446730
9000,cris212,1678
9001,cris212,20113
9002,cris212,28306
9003,cris212,11923
9004,cris212,1681
9005,cris212,16022
9006,cris212,7831
9007,cris212,4247191
9008,cris212,20119
9009,cris212,6735514
9010,cris212,102044
9011,cris212,419489
9012,cris212,1699
9013,cris212,20132
9014,cris212,18089
9015,cris212,1705
9016,cris212,3696298
9017,cris212,675498
9018,cris212,1711
9019,cris212,1930928
9020,cris212,1713
9021,cris212,32434
9022,cris212,1419338
9023,cris212,14006
9024,cris212,4476599
9025,cris212,2041527
9026,cris212,3428025
9027,cris212,1763010
9028,cris212,22217
9029,cris212,1737
9030,cris212,9931
9031,cris212,161487
9032,cris212,1973967
9033,cris212,1745
9034,cris212,34511
9035,cris212,5844
9036,cris212,4148951
9037,cris212,1326811
9038,cris212,22236
9039,cris212,102110
9040,cris212,134879
9041,cris212,409311
9042,cris212,3806
9043,cris212,3820
9044,cris212,22255
9045,cris212,73456
9046,cris212,130802
9047,cris212,67315
9048,cris212,22261
9049,cris212,1351414
9050,cris212,601848
9051,cris212,16123
9052,cris212,1795
9053,cris212,2199308
9054,cris212,1287950
9055,cris212,663311
9056,cris212,4638481
9057,cris212,22294
9058,cris212,14104
9059,cris212,7963
